text,date,location,polarity,subjectivity,classification
how bout some help here for the millions of people that got your covid vaccine. My anxiety is out of con…,Wed Jun 30 11:14:42 +0000 2021,"New York, USA",0.0,0.0,Neutral
Then why aren't they releasing their data?,,,,,
What are they hiding?,,,,,
Not a press release," but their actual peer revie…""",Thu Jul 01 15:39:44 +0000 2021,TN,0.0,0.1
What about Janssen? Still single dose or will a second dose be necessary?,Thu Jul 01 15:33:54 +0000 2021,"Scranton, PA",-0.023809523809523808,0.4047619047619047,Negative
Yesterday in 1990 Carly learned the Brady family was worried about everyone on the cruise.  Part 8 of 14 .  Days…,Tue Jun 29 16:32:04 +0000 2021,Canada,0.0,0.0,Neutral
✅,,,,,
⭐️Pacific Ventures Group $PACV,,,,,
"⭐️Seaport Meat Company Reports Revenue Growth of 13% for…""",Fri Jul 02 16:11:15 +0000 2021,California USA,0.0,0.0,Neutral
"Congrats on your second dose, Mark!",,,,,
"In case you're interested in participating in some research""",Tue Jun 29 12:57:02 +0000 2021,"Toronto, Ontario",0.125,0.25,Positive
BUY STOCKS - WHAT PEOPLE ARE USING DAILY. BELOW ARE THE SOME STOCKS. WE CAN ADD OUR POFOLIOS..…,Fri Jul 02 15:51:15 +0000 2021,Tesla station on Mars,0.0,0.0,Neutral
"Speaking as a Jansen with Janssen, I think a lot of us just aren't aware that we CAN (and from the looks of…",Fri Jul 02 16:07:05 +0000 2021,US,0.25,0.25,Positive
Allow those waiting on 2nd AZ to get Pfizer or Janssen immediately - if the Delta is as co…,Wed Jun 30 08:28:40 +0000 2021,"South Dublin, Ireland",0.0,0.0,Neutral
⚡️ Pharmacies can begin issuing Janssen vaccines to 18-34 year olds from Monday.,,,,,
" on Morning Ireland""",Fri Jul 02 12:01:39 +0000 2021,🇮🇪,0.0,0.0,Neutral
"Oh good. It’s like last night’s leftovers, we can freeze it for a while before we dump it",Fri Jul 02 19:53:56 +0000 2021,NW,0.35,0.33333333333333337,Positive
I Dont need Therapy Throw Blanket Outlander Inspired  JnJ Gifts Outlander Inspired T Shir…,Mon Jun 28 13:09:39 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
Blood of my Blood Coffee Mug with Color Inside Outlander Inspired  Outlander Inspired JnJ…,Fri Jul 02 16:09:38 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
"TodaysFreeFeature Technical Scans for Thursday, July 1, 2021  $BBY $LULU $MSFT $TMUS $CAR $JNJ  …",Thu Jul 01 13:25:55 +0000 2021,"Addison, TX",0.0,0.1,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 15:56:54 +0000 2021,"Dublin, Ireland",0.0,1.0,Neutral
"Dr. Wen, are you getting an additional shot of Pfizer or Moderna?  You were on the JnJ study, righ…",Thu Jul 01 15:34:47 +0000 2021,Earthling,0.0,0.0,Neutral
Outlander Inspired Put On A Kilt Tee  baseball tops JnJ Gifts T Shirts JnJGiftsnCrafts…,Tue Jun 29 16:09:38 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
Silver and White Travel Mugs Je Suis Prest  Etsy Outlander Inspired sweatshirt hoodies…,Thu Jul 01 08:09:36 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
2021-06-29 Short sale volume (not short interest) for $VCEL is 33%.  $JNJ 42% $MDT 36% $CLBS 52%,Wed Jun 30 08:18:02 +0000 2021,"New York, USA",0.0,0.3,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:57:13 +0000 2021,Dublin's FM104.,0.0,1.0,Neutral
"ICYMI The  will host two upcoming COVID-19 vaccination clinics . July 1st and 6th, 8 a.m. to 4…",Wed Jun 30 18:16:20 +0000 2021,"Reno, NV",0.0,0.0,Neutral
Yesterday in 1990 Jack &amp; Jennifer got close on the Island.  Part 5 of 14 .  Days ClassicDays JnJ…,Tue Jun 29 16:15:32 +0000 2021,Canada,0.0,0.0,Neutral
Yesterday in 1990 Jack &amp; Jennifer got close on the Island.  Part 9 of 14 .  Days ClassicDays JnJ…,Tue Jun 29 16:33:37 +0000 2021,Canada,0.0,0.0,Neutral
"The Delta variant will cause 'very dense outbreaks' in these five states, expert says  via…",Mon Jun 28 17:21:41 +0000 2021,"Shelton, CT",0.2,0.3,Positive
"nice finish for $JNJ , johnsonandjohnson Johnson &amp; Johnson healthcare $spx $dji",Fri Jul 02 20:11:20 +0000 2021,"San Luis Obispo, CA",0.6,1.0,Positive
I remember Donnelly warning about it in a Dail question and I think Janssen ended up clo…,Thu Jul 01 13:53:03 +0000 2021,Dublin & London,0.0,0.0,Neutral
"TodaysFreeFeature Technical Scans for Thursday, July 1, 2021  $BBY $LULU $MSFT $TMUS $CAR $JNJ…",Thu Jul 01 13:25:49 +0000 2021,Chicago,0.0,0.1,Neutral
We are proud to partner with   &amp;  to support local vaccine manufacturing in Africa.…,Wed Jun 30 15:20:10 +0000 2021,Paris - France,0.4,0.5,Positive
"$JNJ looking strong, 07/16 strike 170 calls are good to consider",Fri Jul 02 15:55:06 +0000 2021,Toronto,0.5666666666666667,0.6666666666666667,Positive
Jack and Jennifer’s wedding ceremony. How can I forget to put that 🤦🏼‍♀️ JnJ Days,Fri Jul 02 11:48:21 +0000 2021,Michigan,0.0,0.0,Neutral
"$BSQR Palogic increased their position to 1.68 million shares from this 6/10 update, ",,,,,
"$BBQ…""",Thu Jul 01 15:18:40 +0000 2021,Boston,0.0,0.0,Neutral
please ask Luke if people who received Janssen vaccine should receive a 2nd due to Delta,Thu Jul 01 08:11:23 +0000 2021,Ireland,-0.0625,0.1875,Negative
UPDATE 1-Europe approves upgrade to Johnson &amp; Johnson's COVID-19 vaccine plant $JNJ,Fri Jul 02 16:08:50 +0000 2021,"New York, NY",0.0,0.0,Neutral
"That's why I'm asking if this applies to all vaccines, for argument sake,…",Thu Jul 01 10:28:34 +0000 2021,"Durban, South Africa",0.0,0.0,Neutral
$BIIB Ye just gave a $500 price target on 💸,,,,,
"$PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM…""",Wed Jun 30 13:39:08 +0000 2021,Boston,0.0,0.0,Neutral
We are proud to partner with   &amp;  to support local vaccine manufacturing in Africa. …,Wed Jun 30 15:26:12 +0000 2021,Global,0.4,0.5,Positive
"mommy is now vaccinated. Janssen!!!  thank you so much for this, Mr President .",Fri Jul 02 15:54:02 +0000 2021,Estados Unidos,0.2,0.2,Positive
FAMKE JANSSEN Out and About in New York 06/29/2021,Thu Jul 01 07:52:31 +0000 2021,Australia,0.13636363636363635,0.45454545454545453,Positive
FAMKE JANSSEN Out and About in New York 06/29/2021,Wed Jun 30 11:06:42 +0000 2021,Australia,0.13636363636363635,0.45454545454545453,Positive
"So  that’s 7,430,510 + 1,000,000 doses from the US now = 8,430,510?",Wed Jun 30 13:24:44 +0000 2021,"Bulawayo, Zimbabwe",0.0,0.0,Neutral
These graphics look like they're done by a 4-month-old Daschund  😂,Wed Jun 30 13:36:50 +0000 2021,"Dublin City, Ireland",0.0,0.0,Neutral
"looks like a baby,  smells like a baby.  hihihi. JnJ beke nemen po.  chos!",Thu Jul 01 14:13:25 +0000 2021,"Chicago, IL",0.0,0.0,Neutral
Covid in Ireland Pharmacists criticise age cap for single-shot Janssen vaccine,Wed Jun 30 08:25:27 +0000 2021,Dublin,0.0,0.0,Neutral
Dutch goverment website says that Phizer has 95% efficiency and Janssen 67%/85%,Wed Jun 30 15:24:23 +0000 2021,Contr0l,0.0,0.0,Neutral
My hair last year looked wild...... thanks to jnj,Thu Jul 01 15:17:31 +0000 2021,𓃵,0.10000000000000002,0.22222222222222224,Positive
Why are you just making stuff up? The JnJ doesn't kill you…,Tue Jun 29 16:36:34 +0000 2021,Stratford-Upon-Cortex,0.0,0.0,Neutral
😍 Olympic skateboard jerseys designed by Pieter Janssen (Parra),Thu Jul 01 14:07:40 +0000 2021,"Charlotte, NC",0.0,0.0,Neutral
"Getting better and better, pole pole 👏🏽👏🏽",Wed Jun 30 17:58:38 +0000 2021,"Gauteng, Johannesburg.",0.5,0.5,Positive
"in case you haven't seen, pharmacies will be vaxxing 18-34 from Monday!",Fri Jul 02 08:38:04 +0000 2021,Ireland,0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Wed Jun 30 18:13:19 +0000 2021,Southern Hemisphere,0.0,0.0,Neutral
Study Janssen single-dose mass vaccination will take place in MS cities,Thu Jul 01 14:01:02 +0000 2021,india,0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Wed Jun 30 18:05:54 +0000 2021,Bassonia Estate,0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Thu Jul 01 13:57:17 +0000 2021,South Africa,0.0,0.0,Neutral
So you are dismissing all information supplied by…,Fri Jul 02 11:48:39 +0000 2021,"Donegal, Ireland",0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Thu Jul 01 08:01:27 +0000 2021,South Africa,0.0,0.0,Neutral
Did you have to tell them you’d already had the jnj?,Tue Jun 29 16:27:02 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
Did you have to tell them you’d already had the jnj?,Tue Jun 29 16:28:50 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
Did you have to tell them you’d already had the jnj?,Tue Jun 29 16:29:43 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
Thank you for the opportunity to share my knowledge!,Thu Jul 01 10:48:13 +0000 2021,"Princeton, NJ",0.0,0.0,Neutral
🍰 Here come the Hunnies &amp; Funnies! (17 Photos),Thu Jul 01 08:04:21 +0000 2021,Pembroke Pines,0.0,0.0,Neutral
"🎶 I’m in the mood, for Janssen 🎶 🕺",Fri Jul 02 11:58:56 +0000 2021,"Limerick, Ireland",0.0,0.0,Neutral
yeah but vaccine doesn't stop you from getting the virus,Mon Jun 28 13:16:03 +0000 2021,"s/h, 21",0.0,0.0,Neutral
Seriously  ????,Wed Jun 30 18:25:21 +0000 2021,Doonbeg Co. Clare,-0.3333333333333333,0.6666666666666666,Negative
120 K 👏🏿👏🏿 we need to do more!,Wed Jun 30 18:06:13 +0000 2021,Kwa Ntliziyo ndise,0.625,0.5,Positive
"Mia, doing the Lord's work 🙏",Tue Jun 29 13:38:40 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
India is a dumping yard for rejected things so yeah,Tue Jun 29 16:05:58 +0000 2021,India,0.0,0.0,Neutral
"🎶 I’m in the mood, for Janssen 🎶 🕺",Fri Jul 02 19:53:22 +0000 2021,Dundalk,0.0,0.0,Neutral
Literally hook it to my VEINS,Fri Jul 02 08:47:56 +0000 2021,Somewhere around Barstow,0.0,0.0,Neutral
Ha ha just think of the players w…,Thu Jul 01 08:03:52 +0000 2021,"London, England",0.0,0.0,Neutral
Tan bello usted! 💙💚💛🧡,Thu Jul 01 13:52:18 +0000 2021,Cali-valle del Cauca,0.0,0.0,Neutral
"America, fuck yeahhhh!",Thu Jul 01 13:29:50 +0000 2021,"Bogotá, D.C., Colombia",-0.5,0.6,Negative
PAHAJAHAH AS IF I MARRY OR KISS BETSY /jnj,Wed Jun 30 11:26:21 +0000 2021,She/her,0.0,0.0,Neutral
Jnj should setup a crack cocaine retail stores,Tue Jun 29 16:23:30 +0000 2021,US,0.0,0.0,Neutral
Of course they didn’t 🙄,Wed Jun 30 17:36:14 +0000 2021,Kildare/Ireland,0.0,0.0,Neutral
Jnj relate..glad could helpd ya,Thu Jul 01 07:49:42 +0000 2021,Rotten road,0.0,0.0,Neutral
USA  1. Thanks guys.,Tue Jun 29 10:42:33 +0000 2021,"Bogotá, Colombia",0.2,0.2,Positive
Cague,Thu Jul 01 13:56:21 +0000 2021,"Santiago, Metropolitana de San",0.0,0.0,Neutral
Thank you so much !,Thu Jul 01 15:52:40 +0000 2021,"Las Vegas, NV",0.25,0.2,Positive
Thanks a lot !!,Thu Jul 01 14:02:38 +0000 2021,"Cali, Colombia",0.3125,0.2,Positive
THANKS YOU USA...,Thu Jul 01 14:14:49 +0000 2021,"Medellín, Col",0.2,0.2,Positive
*kosplay,Wed Jun 30 11:18:03 +0000 2021,rant kiki,0.0,0.0,Neutral
*kosplay,Wed Jun 30 11:18:25 +0000 2021,rant kiki,0.0,0.0,Neutral
